epoch,lr,loss,iou,val_loss,val_iou
66,1e-05,1.567592929149496,0.09822603774618738,1.5849568145028476,0.6864871340394905
67,1e-05,1.5642281524066268,0.09843919218712757,1.6091888649710293,0.6252588437743903
68,1e-05,1.5590873915573646,0.09708199697393834,1.5902640572909652,0.6533613529540574
69,1e-05,1.5590663285091007,0.09663881009565375,1.584625634653815,0.6459950268451521
70,1e-05,1.5588083472745171,0.09739198638473223,1.5980359069232284,0.6489401730895511
71,1e-05,1.5647262005970395,0.09765050846493452,1.582387636447775,0.6605153749430607
72,1e-05,1.566272994567608,0.09777339388161609,1.605612874031067,0.6803287674302411
73,1e-05,1.5631532751280686,0.09947860803387332,1.5825848414980133,0.6389901173394941
74,1e-05,1.5593004884390995,0.09729773412345154,1.5914135266994607,0.6332596165352911
75,1e-05,1.5639142167979274,0.09840869782392377,1.5845601312045394,0.6285439792232939
76,1e-05,1.5556866547157024,0.09873644635830259,1.587343063847772,0.6584929691410586
77,1e-05,1.5565001430182621,0.09718764792940672,1.5736747939011146,0.6731515464037187
78,1e-05,1.554450799678934,0.09761091170951898,1.5995032705109695,0.634758239306727
79,1e-05,1.5671762228012085,0.09918344554185259,1.575744838550173,0.6884755833424386
80,1e-05,1.5668944737006878,0.10051915387129062,1.5963655997966897,0.645648154686821
81,1e-05,1.5583897459095921,0.09774575412631696,1.5974077561805988,0.6393004375951333
82,1e-05,1.557174275661337,0.09834095788485749,1.586935252978884,0.6665126375870688
83,1e-05,1.5593267185934658,0.09869246820921132,1.5747360237713517,0.6529673968915166
84,1e-05,1.5531018725756942,0.09879965674287165,1.5877545989792923,0.6308224342189319
85,1e-05,1.5514599084854126,0.0986357929596164,1.5819332394106635,0.6742632883485357
86,1e-05,1.563702838174228,0.09868987188276515,1.6263355345561588,0.644825299225834
87,1e-05,1.5600649652809933,0.09984164772580836,1.5849548701582283,0.6516888359900254
88,1e-05,1.5500484252798146,0.09896351712760569,1.5911164078219184,0.6333999371776741
89,1e-05,1.5500345682275707,0.09850498728764688,1.5774920849964535,0.6521777656194455
90,1e-05,1.5552481782847438,0.09956835167904303,1.593019908872144,0.6006259467804383
91,1e-05,1.5617009031361546,0.09856943154963892,1.5760194145399948,0.6668932640457641
92,1e-05,1.5509160263785,0.09926524992247396,1.589699675296915,0.626281865447288
93,1e-05,1.5594033290599953,0.09883695371704941,1.581826321009932,0.6713721219799814
94,1e-05,1.552221076241855,0.09832382553197107,1.576072364017881,0.6721309608587603
95,1e-05,1.545633443470659,0.09869878568630902,1.5928532666173474,0.644724669429189
96,1e-05,1.551924623292068,0.09769727604102715,1.57935356271678,0.6742637909653908
97,1e-05,1.5482447887289112,0.09751923613529227,1.5786180825069034,0.6684132418695513
98,1e-05,1.5459815428174775,0.09903002147163278,1.5787548484473393,0.6686138936651489
99,1e-05,1.54986048566884,0.09851411232756782,1.5824561858999318,0.6615513349704801
100,1e-05,1.5501164485668313,0.09837341191781236,1.5714336798108857,0.6775450666159605
101,1e-05,1.5460244622723809,0.09801162056668662,1.5784400454882919,0.6654154000134285
102,1e-05,1.5524796000842391,0.09846081306158333,1.6087925393005897,0.6022945245561607
103,1e-05,1.551680827962941,0.09973022164125835,1.584124207496643,0.6896470710733444
104,1e-05,1.544925570487976,0.09851497969034922,1.5774211431371754,0.6328249224032746
105,1e-05,1.5474774590853988,0.09772982307982887,1.5750419805789817,0.6848965112691493
106,1e-05,1.5412797927856445,0.09955972982297726,1.5655269869442643,0.6859602049263245
107,1e-05,1.5507158082107018,0.09899875739718796,1.5900109636372532,0.637687140602195
108,1e-05,1.5462622231450573,0.09858212408906152,1.5890742293719589,0.6319191473455849
109,1e-05,1.5480354695484555,0.10025093264588479,1.5866847161588997,0.682458800979925
110,1e-05,1.5482739169022133,0.09954200114961942,1.580340105911781,0.6514560772694622
111,1e-05,1.540020437076174,0.09936028128658589,1.569969337562035,0.6964235500107953
112,1e-05,1.5461579972300037,0.09956416775431302,1.6010913684450347,0.6949030379582173
113,1e-05,1.5442032896239182,0.09905361993012855,1.5890335666722264,0.6318175438967301
114,1e-05,1.545049918108973,0.09877537026988784,1.576496457231456,0.6731603281778918
115,1e-05,1.5417499994409496,0.09854549682001734,1.5676202691834549,0.6648665757050659
116,1e-05,1.5384728415259,0.09901981150171459,1.5715992450714111,0.6595855018737772
117,1e-05,1.5397623243003056,0.09762514923292992,1.5802649012927352,0.6468746943546378
118,1e-05,1.5396872471118797,0.09763256690780364,1.5874972096804916,0.650929415979597
119,1e-05,1.5366485324399224,0.09855778754791654,1.5928229134658287,0.6191308163805822
120,1e-05,1.5469119425477653,0.09978734509303601,1.572589265889135,0.6765544287887076
121,1e-05,1.5368845956078891,0.09932619686141454,1.575522204925274,0.645398713638327
122,1e-05,1.5369372121218978,0.09888333280503983,1.569986109075875,0.6615159208470082
123,1e-05,1.536597625962619,0.09881274446001884,1.5604243196290115,0.6748520105946076
124,1e-05,1.5385809725728528,0.0991444575937521,1.5650530683583226,0.6722594004423734
125,1e-05,1.5368727815562282,0.09905511684891159,1.577145481931752,0.6230393112841999
126,1e-05,1.5389360888250943,0.09836392052972817,1.563630539795448,0.6770578706771954
127,1e-05,1.5356114239528262,0.09914168303948191,1.5653522384577785,0.6732638544091878
128,1e-05,1.5399746319343304,0.09838710203612988,1.589934830007882,0.6619301066224834
129,1e-05,1.5451754413802048,0.09893226740416426,1.576910503979387,0.6702461882958493
130,1e-05,1.5343146365264366,0.10019879505940092,1.5631107872930066,0.6859890884930879
131,1e-05,1.5376721497239738,0.09798887290644871,1.5931457651072536,0.6468588085689495
132,1e-05,1.5376071601078427,0.09914840068862374,1.5703755617141724,0.651083450175502
133,1e-05,1.532506881089046,0.09958546433719213,1.572252762728724,0.6856575114190974
134,1e-05,1.539850485735926,0.09851960170936247,1.564101687793074,0.6644245428934699
135,1e-05,1.5349615812301636,0.09879291966003524,1.5716698539668117,0.657773869236763
136,1e-05,1.5381600034647975,0.09984353209256384,1.5775318515711818,0.6608647348120923
137,1e-05,1.5353390800541844,0.09879497462948258,1.5657146634726689,0.6727701719955139
138,1e-05,1.5328893003792599,0.0991145478523011,1.5672507244965126,0.666489727430113
139,1e-05,1.5331148114697686,0.09996686896770267,1.5752118291526005,0.668468720029824
140,1e-05,1.5335528768342117,0.09947310697305078,1.581954031155027,0.6716014941536237
141,1e-05,1.5361777585128258,0.09978040357419456,1.5697017866989662,0.6870376474214038
142,1e-05,1.535372310671313,0.10021339184800827,1.5950285566264186,0.5963850151432012
143,1e-05,1.536414857568412,0.10024106979025113,1.567320622246841,0.6924397654275404
144,1e-05,1.5310043096542358,0.0995443929202447,1.571328960616013,0.6580443651604861
145,1e-05,1.5327781397720863,0.09933135674656775,1.5945387626516407,0.6579975371011632
146,1e-05,1.533010330693475,0.09888810948252094,1.5675822948587352,0.6711079030676889
147,1e-05,1.5319322923134113,0.09999426783328011,1.5915988354847348,0.651449696278193
148,1e-05,1.5312148866982296,0.09916753391746798,1.574943077975306,0.6457167232438487
149,1e-05,1.5341993816967667,0.09887712204227671,1.5686679379693393,0.6698009345956215
150,1e-05,1.5286595040354236,0.1007290659858596,1.5762193819572186,0.7067212918011002
151,1e-05,1.530358228190192,0.10036461637463925,1.5892723880965134,0.6211641612809494
152,1e-05,1.5326880381025116,0.09904236955954601,1.5673559287498737,0.677079392334879
153,1e-05,1.5362579452580418,0.0997015833016204,1.671060747113721,0.5983827270235296
154,1e-05,1.5464045878114372,0.09921995686798872,1.5697436209382682,0.6896506725743995
155,1e-05,1.5342440810696831,0.09957368338833021,1.5748282177694912,0.6562957363242841
156,1e-05,1.5280358750244667,0.09966515637599821,1.5663251260231281,0.6680429901344153
157,1e-05,1.5303601355388248,0.0993280599155515,1.5922667569127575,0.6362278034828374
158,1e-05,1.5318111674538974,0.10086684154627387,1.575041442081846,0.6634882843193884
159,1e-05,1.5320696666322906,0.0996105960902747,1.5787322808956277,0.6718508526678263
160,1e-05,1.5312421280762245,0.10112940337044322,1.5709135367952545,0.651849424725923
161,1e-05,1.525887131690979,0.09924259784985806,1.5642882379992256,0.6587449568470451
162,1e-05,1.5292527716735314,0.09820774121105687,1.5716214961019055,0.6483654732876419
163,1e-05,1.5291045082026515,0.10074337403925283,1.5873104662730777,0.6585190067200153
164,1e-05,1.5285449233548394,0.10033509240311281,1.5676801697961216,0.6637371432858735
165,1e-05,1.5293494956246738,0.09917434555920637,1.573954335574446,0.6499573474468197
166,1e-05,1.5294231011949737,0.09924135046005589,1.5626822340077366,0.6722593069926112
167,1e-05,1.524804949760437,0.10005313673705206,1.5633631615803159,0.671391365234021
168,1e-05,1.5246244792280526,0.09981600568275847,1.5665788075019573,0.6804903939964893
169,1e-05,1.5298973486341279,0.09988452402236923,1.592768249840572,0.6493508149346008
170,1e-05,1.5272013483376339,0.09940334123749767,1.5676174492671573,0.6571696894317424
171,1e-05,1.527458852735059,0.10041911960607251,1.576022012480374,0.6398941448350256
172,1e-05,1.5283688635661685,0.09919968289503042,1.568284823976714,0.6647782774205547
173,1e-05,1.5248497601213127,0.09862848682203601,1.5759856330937352,0.6534024017197536
174,1e-05,1.5260723007136379,0.09984086406566119,1.5616946590357814,0.6720132381038781
175,1e-05,1.5254335280122429,0.0996591660273584,1.5809103908209965,0.6595191815158499
176,1e-05,1.5272368973699109,0.10100764142389757,1.583424132445763,0.688130123006962
177,1e-05,1.5267087385572236,0.09905953975988885,1.5765284916450237,0.6738005619725599
178,1e-05,1.5224690725063454,0.09971482975448001,1.5780267551027496,0.6536251537511303
179,1e-05,1.5245221565509666,0.10086698724172562,1.5665761396802704,0.6682229140497252
180,1e-05,1.5236605118060935,0.1009772041444098,1.5794798094650795,0.6436573545041749
181,1e-05,1.525418154124556,0.10002748791361162,1.6066833159019207,0.6354467223622714
182,1e-05,1.5223214667418907,0.10057746001299718,1.5784811192545398,0.6457858480866784
183,1e-05,1.525848285905246,0.09922509881767873,1.5717823669828217,0.6660755530550015
184,1e-05,1.5273090724287361,0.10019160933058213,1.5833440484671757,0.6443867653915777
185,1e-05,1.5218380484087715,0.10016542348039899,1.5705959509158958,0.6629226887342742
186,1e-05,1.519915350552263,0.09936370461803361,1.5667431148989448,0.6769192110366087
187,1e-05,1.525053702551743,0.10174280624894741,1.5682477457769985,0.6384098230911813
188,1e-05,1.5239461701491783,0.09913647492640536,1.566807898981818,0.6644747826424402
189,1e-05,1.526843523157054,0.10122091206410436,1.575352401568972,0.7077694869120894
190,1e-05,1.5205750670926323,0.10067767615963738,1.5669401226372555,0.6761486028509167
191,1e-05,1.5228695787232498,0.10136055313193941,1.5754599530121376,0.6545137510492378
192,1e-05,1.5188715293489654,0.09982917077784774,1.5757375338981892,0.6721010581578268
193,1e-05,1.5221499081315666,0.09864319574866638,1.5706640605268807,0.6732676831371203
194,1e-05,1.5266842348822232,0.09926886989962075,1.602356137900517,0.6218724127242191
195,1e-05,1.5185744967953911,0.10073694089654972,1.5739546562063282,0.6465858390431815
196,1e-05,1.5184450437282693,0.09988034241524518,1.5711588777344803,0.6690449525567377
197,1e-05,1.5191738112219448,0.09992232730300775,1.5741064466279129,0.6701741932800289
198,1e-05,1.5180509419276798,0.10045538395353931,1.5723648770102139,0.6557856664790233
199,1e-05,1.519715013175175,0.09951154202310727,1.5594627117288524,0.6885722685268575
200,1e-05,1.5165737785142044,0.09962967272290889,1.5597632547904705,0.690026602170677
201,1e-05,1.5171935681639046,0.10034876941290245,1.565377634147118,0.6643826958117081
202,1e-05,1.5196567362752453,0.10129040543704285,1.5691272225873223,0.6676969106646025
203,1e-05,1.51665500114704,0.1010249733478698,1.5668444304630673,0.6866974715113836
204,1e-05,1.5191892344376137,0.10122336732658736,1.588602670307817,0.6392278534322473
205,1e-05,1.516650446530046,0.09911629448971655,1.5716302477080246,0.6652836155999868
206,1e-05,1.5181443444613754,0.0999158230645384,1.5712377572881764,0.6651212893668256
207,1e-05,1.5208587399844467,0.10052114289484812,1.5637776481694188,0.7002098882019354
208,1e-05,1.5165094959324803,0.10177482421706197,1.5865282025830498,0.6390333789065713
209,1e-05,1.5166641555983444,0.10021694915463937,1.562458141096707,0.681688098569949
210,1e-05,1.5175310414412926,0.10015946299522403,1.5637704832800503,0.686315842139972
211,1e-05,1.5210124172013382,0.09951663954348655,1.5723694316272079,0.64913686920694
212,1e-05,1.5141945584066983,0.10084776350302,1.5728933523441184,0.6531040879926014
213,1e-05,1.5178597178952447,0.1008067388043736,1.5604339920241257,0.6667550206341037
214,1e-05,1.5187686352894223,0.09862875464518904,1.5729639530181885,0.6556552219119278
215,1e-05,1.5150568896326526,0.10048888661380394,1.5659816141786247,0.7136782767505534
216,1e-05,1.5172152724759331,0.0996047554120252,1.5784358978271484,0.6708100435730099
217,1e-05,1.5181030774938649,0.1018774655886108,1.5869025361949,0.657329728353613
218,1e-05,1.5160264064525735,0.10003502034502004,1.57261847627574,0.7020876197905039
219,1e-05,1.5162895958999107,0.10063973899015623,1.5751117673413506,0.6714138270050082
220,1e-05,1.5189577176653106,0.1011406572415016,1.5720516402145912,0.6922549169305715
221,1e-05,1.5172016045142864,0.09988684869844808,1.5834967021284432,0.6272630705734993
222,1e-05,1.5155416603746086,0.10047231612656206,1.566698485407336,0.6836020320699157
223,1e-05,1.5117638398861062,0.10076667300900985,1.5758923374373337,0.6437772728843407
224,1e-05,1.5106198047769481,0.10006440868651914,1.5628447162693944,0.6831205121734304
225,1e-05,1.511040054518601,0.10113861748475031,1.5788392650670018,0.620107813772051
226,1e-05,1.5149771180646172,0.09980181802414369,1.5778126141120647,0.6889322319737279
227,1e-05,1.5112900487307845,0.10141085479032688,1.5654291284495387,0.67882899170243
228,1e-05,1.5108222838105827,0.10129754287751838,1.5841388990139138,0.6448524009747166
229,1e-05,1.5119367837905884,0.10051903922776324,1.578870074502353,0.6497377911869305
230,1e-05,1.5160878567860043,0.09871714183228908,1.5844841373377834,0.6648121886645941
231,1e-05,1.5121414496980865,0.10064783227181416,1.5753789564658855,0.6383382959211217
232,1e-05,1.5085271555801918,0.10141752200573559,1.5733780778687576,0.6801676272339134
233,1e-05,1.5110175075202152,0.10060878095727933,1.5812508032239716,0.6521443008775301
234,1e-05,1.5095985634573574,0.09935071607655553,1.56914301165219,0.6587286437532182
235,1e-05,1.512388434903375,0.10083556030200332,1.570250914014619,0.6727042031897816
236,1e-05,1.509284442868726,0.0996105848651921,1.5852164852208104,0.643218863772584
237,1e-05,1.5162689850248139,0.10223612613680204,1.6224326429695919,0.6290084022049234
238,1e-05,1.5135109630124322,0.09937059668043584,1.5715073758158191,0.6601646268628666
239,1e-05,1.5069272148198094,0.1010530683593146,1.5756540586208474,0.6681428930589575
240,1e-05,1.5084324581869717,0.10184490503297024,1.5898226910624011,0.6597486713372483
241,1e-05,1.5106319805671429,0.10000042000778514,1.5673324280771717,0.6614106322583886
242,1e-05,1.5088677652950944,0.1008541520809946,1.565456382159529,0.6845626359451821
243,1e-05,1.5081243515014648,0.1008326685796322,1.5986546154679924,0.643053610611145
244,1e-05,1.5148291628936241,0.10191365289764116,1.5663423044928189,0.6856171884767298
245,1e-05,1.5049373034773201,0.09980948921134303,1.5723746603932873,0.6779654345712721
246,1e-05,1.5089395087340782,0.10059139432731895,1.5737724427519173,0.6634005390849882
247,1e-05,1.5078901751288052,0.10048257479119324,1.5674878235520988,0.6731945171110559
248,1e-05,1.503315230895733,0.0998124031756529,1.5769664706854984,0.6732102317926205
249,1e-05,1.5043148830019195,0.10121728233007714,1.5770793824360287,0.6608166933823727
250,1e-05,1.507280604592685,0.10111342161539666,1.5731481560345353,0.658712460756051
251,1e-05,1.5040250769976913,0.10008594537247964,1.5661475041816975,0.699107299889638
252,1e-05,1.511878519222654,0.10276114788323924,1.5761045217514038,0.6683129113398814
253,1e-05,1.503584594562136,0.10041668482087196,1.5663912707361682,0.667489283704822
254,1e-05,1.506347421942086,0.10097839339657408,1.5672356917940338,0.6667758629605669
255,1e-05,1.5072403282954776,0.10045136522352133,1.5684991828326522,0.6621762852859159
256,1e-05,1.5021772302430252,0.10094517338334603,1.564271223956141,0.698966942886645
257,1e-05,1.5005709713902966,0.10053023949047164,1.564070730373777,0.6684845845351562
258,1e-05,1.5082711639075443,0.09993151231361372,1.5740973702792465,0.6791210428037415
259,1e-05,1.5058870562191666,0.1012416143159072,1.584252534241512,0.6444342811268344
260,1e-05,1.5030952280965344,0.10003505727594246,1.5644306931002387,0.6611999744858917
261,1e-05,1.5041522363136555,0.10207459334663546,1.5943202602452244,0.6446219217973356
262,1e-05,1.5001759323580512,0.0999687236780428,1.5621682569898407,0.6959540310553672
263,1e-05,1.501607582486909,0.1023155298259992,1.5829466663557907,0.6759752479626278
264,1e-05,1.5021527553426808,0.09917961371247609,1.5666031467503514,0.6778265327621218
265,1e-05,1.5007634204009483,0.10054853399928279,1.5691575675175107,0.6759671670055752
266,1e-05,1.4973911951328147,0.10040390667115456,1.5662122636005795,0.695336664013936
267,1e-05,1.5025960042558868,0.10078898173335543,1.5697051738870555,0.6701936569268542
268,1e-05,1.499303546445123,0.10013024455233165,1.5685677528381348,0.6794603780901818
269,1e-05,1.5030472114168365,0.10159881505617557,1.6081987537186722,0.6746867078562615
270,1e-05,1.507900439459702,0.10181344485741735,1.5620205320160965,0.687002267573064
271,1e-05,1.5038321799245373,0.10017547458805108,1.570816257904316,0.6703914969742956
272,1e-05,1.4945591153769657,0.10075308536530221,1.5797972966884744,0.6442877787358604
273,1e-05,1.4948634238078677,0.100233743164958,1.5854519893383157,0.6541358670243596
274,1e-05,1.4957367921697682,0.10159741395429617,1.5830759878816276,0.6499196788379701
275,1e-05,1.4980184949677566,0.09963678143859483,1.5657530776385604,0.6957252679109026
276,1e-05,1.4932841350292336,0.1023167103531348,1.5726676274990212,0.6838981744409808
277,1e-05,1.4949092823883583,0.1014765598358195,1.5853695088419422,0.6449830077995503
278,1e-05,1.4951682255185883,0.10191814801962852,1.5683017886918167,0.6515350195406985
279,1e-05,1.4970779007878796,0.10102943651485176,1.6230290059385628,0.5931445451961465
280,1e-05,1.49568588980313,0.10181253274282996,1.5801482940542286,0.6528452497879095
281,1e-05,1.4958585624037117,0.10097720304373328,1.5717487705164943,0.6407028722555075
282,1e-05,1.4939209346113533,0.10122960155509142,1.563800100622506,0.683050768233135
283,1e-05,1.4969127835898564,0.10176784351228471,1.5833409449149822,0.6343577119524124
284,1e-05,1.4946846304268673,0.10079327523606788,1.5684629144339726,0.6853264209220619
285,1e-05,1.4923274722592583,0.10130424295401315,1.5761461299041222,0.6527679703894864
286,1e-05,1.4938777602952102,0.10055505763930553,1.5950268712537041,0.6390740591284421
287,1e-05,1.4964540991289863,0.10288174659504491,1.5962059867793117,0.651685343366837
288,1e-05,1.4976433433335403,0.10243630503589601,1.5658445604916276,0.675596740611202
289,1e-05,1.501535127902853,0.10089664056701099,1.5672698801961438,0.6944208266093803
290,1e-05,1.4942698684231988,0.10140729247736024,1.5782134286288558,0.649540201161211
291,1e-05,1.4991217974958748,0.101057480795414,1.5797654143695175,0.6697523048111172
292,1e-05,1.493813054314975,0.10172472904064543,1.572447316399936,0.6578792910146251
293,1e-05,1.4899630341036567,0.10115138609013472,1.5704853986871654,0.6952309608069032
294,1e-05,1.493200133586752,0.10252949615380207,1.572153457279863,0.6618971474927758
295,1e-05,1.4913519908641946,0.10061205165920432,1.5732521640843358,0.6909717181590647
296,1e-05,1.4937699909867912,0.10070396396254506,1.571129531695925,0.7072542245431966
297,1e-05,1.4931576210876991,0.10148293009212002,1.5809973067250744,0.6460242157006373
298,1e-05,1.4869334862149994,0.10213975487572498,1.5772404300755467,0.6734108528856216
299,1e-05,1.4925020480978077,0.10207204125250142,1.5661064057514584,0.674006127883891
300,1e-05,1.4895931482315063,0.10159410046100659,1.567723171464328,0.6746925614050111
301,1e-05,1.4890226166823815,0.10121938507100339,1.5605897697909126,0.6902829604682501
302,1e-05,1.4968264966175473,0.10148857388739722,1.5699407725498593,0.7060157462063732
303,1e-05,1.4884404519508625,0.10176751236680517,1.581688979576374,0.6605471655966563
304,1e-05,1.4884996825251087,0.10156964060449421,1.5741269465150505,0.6670811892738034
305,1e-05,1.4907345977322808,0.10285148688205294,1.5831372080178097,0.6543762462257322
306,1e-05,1.4888157022410426,0.10127222667321162,1.5723342895507812,0.6867396909145635
307,1e-05,1.485995099462312,0.10335665965408039,1.5731890941488331,0.67860308471102
308,1e-05,1.4888559415422637,0.10283638629577246,1.5690365372032955,0.6665626979669824
309,1e-05,1.4808298513807099,0.10239433533255315,1.569664087788812,0.6674033082557925
310,1e-05,1.4806995967338825,0.10184821920889717,1.5739436272917122,0.6722890137522102
311,1e-05,1.4827802982823601,0.10164778231043833,1.5722277616632396,0.6825618507719887
312,1e-05,1.480672079941322,0.10255707772216965,1.5800235970266934,0.6517667307421321
313,1e-05,1.480868150447977,0.10061317007614316,1.5711227326557553,0.6818498723869202
314,1e-05,1.4889234756601268,0.10291897675610133,1.5772361755371094,0.7092802206764038
315,1e-05,1.4823488613654827,0.10317070838777939,1.5892535037007824,0.667045321579931
316,1e-05,1.4845085061829666,0.10291107222768685,1.574787661947053,0.6928869619579242
317,1e-05,1.4857630524142036,0.1021676589438383,1.5891317992374814,0.6676797520511732
318,1e-05,1.4852201691989242,0.10323524771988518,1.5867361200266872,0.6292108763519401
319,1e-05,1.4868374364129429,0.10278005579002869,1.5920197922607948,0.6582180678459
320,1e-05,1.4796078986135022,0.1020220563639807,1.5647467909188106,0.6933405572322333
321,1e-05,1.4765772367345875,0.10162496270630111,1.573454503355355,0.6631240663403383
322,1e-05,1.4777323459756786,0.10179092834928101,1.5737448642993797,0.6765129362216825
323,1e-05,1.4895911422269097,0.10148207504792776,1.573186072809943,0.6748274395305612
324,1e-05,1.479614598997708,0.10203415641273052,1.6080402218062302,0.6341063685779297
325,1e-05,1.4832773701897983,0.10256244322887399,1.5759983925983823,0.6676814270297539
326,1e-05,1.4803151961030632,0.10252601322920434,1.5722079811425045,0.6744067797211887
327,1e-05,1.480622918441378,0.10199086820566361,1.5852597787462432,0.6526256856892185
